date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:36	387750/387750	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/AQ1093-ITA-Milano-Michelangelo_VPInt_01_rev00.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/AQ1093-ITA-Milano-Michelangelo_VPInt_01_rev00.webp	(from https://www.newedil.eu/css/new-edil.css)
00:54:36	750/750	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/gvv_pittogr_white.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/gvv_pittogr_white.svg	(from https://www.newedil.eu/css/new-edil.css)
00:54:36	994/994	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/gvv_pittogr-color_opacity20.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/gvv_pittogr-color_opacity20.svg	(from https://www.newedil.eu/css/new-edil.css)
00:54:37	934/934	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/gvv_pittogr_color.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/gvv_pittogr_color.svg	(from https://www.newedil.eu/css/new-edil.css)
00:54:37	128648/128648	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/AQ1093-ITA-Milano-Michelangelo_VPInt_06_rev00.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/AQ1093-ITA-Milano-Michelangelo_VPInt_06_rev00.webp	(from https://www.newedil.eu/css/new-edil.css)
00:54:37	90390/90390	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/chisiamo-newedil_hero.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/chisiamo-newedil_hero.webp	(from https://www.newedil.eu/chi-siamo.html)
00:54:37	1738/1738	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/icon-vision.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/icon-vision.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:38	1586/1586	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/icon-mission.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/icon-mission.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:38	2491/2491	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/values-icon_01.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/values-icon_01.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:38	2325/2325	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/values-icon_02.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/values-icon_02.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:38	445571/445571	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/team.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/team.jpg	(from https://www.newedil.eu/chi-siamo.html)
00:54:39	2591/2591	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/values-icon_03.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/values-icon_03.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:39	1240/1240	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/values-icon_04.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/values-icon_04.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:39	1705/1705	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/icon-logo-contact.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/icon-logo-contact.svg	(from https://www.newedil.eu/chi-siamo.html)
00:54:39	2220/2220	---MCZ	200	added ('OK')	text/css	etag:W/%228ac-YXy7M3ZhhOFCm66yYbQo9R491q4%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@3.2.2/dist/css/splide-core.min.css	C:/My%20Web%20Sites/copy%20krlo/cdn.jsdelivr.net/npm/@splidejs/splide@3.2.2/dist/css/splide-core.min.css	(from https://www.newedil.eu/finiture.html)
00:54:40	91908/91908	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/newedil-finiture.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/newedil-finiture.webp	(from https://www.newedil.eu/finiture.html)
00:54:40	9731/9731	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/newedil-hero-logo_white.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/newedil-hero-logo_white.svg	(from https://www.newedil.eu/finiture.html)
00:54:41	157460/157460	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:35%20GMT	https://www.newedil.eu/images/ragno_incanto_055.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/ragno_incanto_055.webp	(from https://www.newedil.eu/finiture.html)
00:54:41	82446/82446	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_ItalianaParquet.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_ItalianaParquet.webp	(from https://www.newedil.eu/finiture.html)
00:54:42	7846/7846	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/ItalianaParquet_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/ItalianaParquet_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:42	65814/65814	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Effebi.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Effebi.webp	(from https://www.newedil.eu/finiture.html)
00:54:42	33899/33899	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/EffebiParquet_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/EffebiParquet_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:43	83414/83414	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Ragno.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Ragno.webp	(from https://www.newedil.eu/finiture.html)
00:54:43	3195/3195	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:35%20GMT	https://www.newedil.eu/images/Ragno_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/Ragno_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:43	31714/31714	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Grohe.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Grohe.webp	(from https://www.newedil.eu/finiture.html)
00:54:43	5949/5949	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/Grohe_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/Grohe_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:44	45154/45154	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Cesana.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Cesana.webp	(from https://www.newedil.eu/finiture.html)
00:54:44	7542/7542	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/Cesana_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/Cesana_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:44	45280/45280	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Caleido.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Caleido.webp	(from https://www.newedil.eu/finiture.html)
00:54:44	3148/3148	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/Caleido_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/Caleido_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:45	39940/39940	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Albed.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Albed.webp	(from https://www.newedil.eu/finiture.html)
00:54:45	2050/2050	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/Albed_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/Albed_logo.svg	(from https://www.newedil.eu/finiture.html)
00:54:45	215378/215378	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/img_Bticino.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/img_Bticino.webp	(from https://www.newedil.eu/finiture.html)
00:54:45	3584/3584	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/Bticino_logo_1.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/Bticino_logo_1.svg	(from https://www.newedil.eu/finiture.html)
00:54:46	443852/443852	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:28%20GMT	https://www.newedil.eu/images/A-gigapixel-scale-3_00x.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/A-gigapixel-scale-3_00x.webp	(from https://www.newedil.eu/finiture.html)
00:54:46	106168/106168	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_close_up_of_a_details_of_a_dish_of_fig_wooden.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_close_up_of_a_details_of_a_dish_of_fig_wooden.webp	(from https://www.newedil.eu/finiture.html)
00:54:46	249038/249038	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/B-gigapixel-scale-3_00x.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/B-gigapixel-scale-3_00x.webp	(from https://www.newedil.eu/finiture.html)
00:54:46	271870/271870	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/C-gigapixel-scale-3_00x.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/C-gigapixel-scale-3_00x.webp	(from https://www.newedil.eu/finiture.html)
00:54:47	190366/190366	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/D.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/D.webp	(from https://www.newedil.eu/finiture.html)
00:54:47	69462/69462	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/capitoloato-silver_mockup.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/capitoloato-silver_mockup.webp	(from https://www.newedil.eu/finiture.html)
00:54:47	403412/403412	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_httpss.mj.runswndAbbA8Tg_super_close_up_of_a_m.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_httpss.mj.runswndAbbA8Tg_super_close_up_of_a_m.webp	(from https://www.newedil.eu/finiture.html)
00:54:47	80408/80408	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/capitoloato-gold_mockup.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/capitoloato-gold_mockup.webp	(from https://www.newedil.eu/finiture.html)
00:54:47	81464/81464	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/capitoloato-platinum_mockup.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/capitoloato-platinum_mockup.webp	(from https://www.newedil.eu/finiture.html)
00:54:48	1405431/1405431	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2014:20:37%20GMT	https://www.newedil.eu/documents/New-Edil_capitolato_contemporaneoclassico_silver_rev05_compressed.pdf	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/documents/New-Edil_capitolato_contemporaneoclassico_silver_rev05_compressed.pdf	(from https://www.newedil.eu/finiture.html)
00:54:48	129476/129476	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:28%20GMT	https://www.newedil.eu/images/07_Tablet-Pro-2020-Mockup-copia-3.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/07_Tablet-Pro-2020-Mockup-copia-3.webp	(from https://www.newedil.eu/finiture.html)
00:54:48	26847/26847	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268df-kM0xiSQe8ApBkXCt5mNRkltNCAo%22	https://cdn.jsdelivr.net/npm/@splidejs/splide@3.2.2/dist/js/splide.min.js	C:/My%20Web%20Sites/copy%20krlo/cdn.jsdelivr.net/npm/@splidejs/splide@3.2.2/dist/js/splide.min.js	(from https://www.newedil.eu/finiture.html)
00:54:49	2305456/2305456	---M--	200	added ('OK')	application/pdf	date:Thu,%2024%20Apr%202025%2014:20:37%20GMT	https://www.newedil.eu/documents/New-Edil_capitolato_contemporaneoclassico_goldplatinum_rev04_compressed.pdf	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/documents/New-Edil_capitolato_contemporaneoclassico_goldplatinum_rev04_compressed.pdf	(from https://www.newedil.eu/finiture.html)
00:54:49	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Jun%202025%2019:25:01%20GMT	https://www.newedil.eu/images/sostenibilita%c3%8c%c2%80-newedil-hero_02.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/sostenibilita%c3%8c%c2%80-newedil-hero_02.webp	(from https://www.newedil.eu/sostenibilita.html)
00:54:49	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Jun%202025%2019:25:01%20GMT	https://www.newedil.eu/%22videos/3135792-hd_1920_1080_24fps-poster-00001.jpg%22	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/_videos/3135792-hd_1920_1080_24fps-poster-00001.jpg_	(from https://www.newedil.eu/sostenibilita.html)
00:54:49	1427533/1427533	---M--	200	added ('OK')	video/mp4	date:Tue,%2011%20Feb%202025%2013:43:21%20GMT	https://www.newedil.eu/videos/3135792-hd_1920_1080_24fps-transcode.mp4	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/videos/3135792-hd_1920_1080_24fps-transcode.mp4	(from https://www.newedil.eu/sostenibilita.html)
00:54:50	47148/47148	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/eco-icon.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/eco-icon.svg	(from https://www.newedil.eu/sostenibilita.html)
00:54:50	2099539/2099539	---M--	200	added ('OK')	video/webm	date:Tue,%2011%20Feb%202025%2013:43:24%20GMT	https://www.newedil.eu/videos/3135792-hd_1920_1080_24fps-transcode.webm	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/videos/3135792-hd_1920_1080_24fps-transcode.webm	(from https://www.newedil.eu/sostenibilita.html)
00:54:50	2213/2213	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/eco-icon_02.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/eco-icon_02.svg	(from https://www.newedil.eu/sostenibilita.html)
00:54:50	2201/2201	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/eco-icon_03.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/eco-icon_03.svg	(from https://www.newedil.eu/sostenibilita.html)
00:54:50	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Jun%202025%2019:25:02%20GMT	https://www.newedil.eu/images/sostenibilita%c3%8c%c2%80-newedil_02.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/sostenibilita%c3%8c%c2%80-newedil_02.webp	(from https://www.newedil.eu/sostenibilita.html)
00:54:51	195198/195198	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/certificazioi-hero.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/certificazioi-hero.webp	(from https://www.newedil.eu/certificazioni.html)
00:54:51	202099/202099	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/certificazioni-mood_02.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/certificazioni-mood_02.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:51	312736/312736	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/certificazioni-mood_03.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/certificazioni-mood_03.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:51	125723/125723	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/iso-square-01.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iso-square-01.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:52	699497/699497	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/certificazioni-mood_01.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/certificazioni-mood_01.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:52	114877/114877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/iso-square-02.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iso-square-02.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:52	128423/128423	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/iso-square-03.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iso-square-03.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:52	116709/116709	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/iso-square-04.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iso-square-04.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:52	128129/128129	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/iso-square-05.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iso-square-05.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:53	79997/79997	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/iso-square-06.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iso-square-06.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:53	41810/41810	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:35%20GMT	https://www.newedil.eu/images/serivizi-hero.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/serivizi-hero.webp	(from https://www.newedil.eu/servizi.html)
00:54:53	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Jun%202025%2019:25:05%20GMT	https://www.newedil.eu/%22videos/Il-mio-filmato-poster-00001.jpg%22	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/_videos/Il-mio-filmato-poster-00001.jpg_	(from https://www.newedil.eu/servizi.html)
00:54:54	1483202/1483202	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tree.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tree.jpg	(from https://www.newedil.eu/certificazioni.html)
00:54:54	2127/2127	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/icon-tab_01.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/icon-tab_01.svg	(from https://www.newedil.eu/servizi.html)
00:54:54	2547282/2547282	---M--	200	added ('OK')	video/webm	date:Tue,%2011%20Feb%202025%2013:43:29%20GMT	https://www.newedil.eu/videos/Il-mio-filmato-transcode.webm	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/videos/Il-mio-filmato-transcode.webm	(from https://www.newedil.eu/servizi.html)
00:54:54	1691/1691	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo-newedil-tab.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo-newedil-tab.svg	(from https://www.newedil.eu/servizi.html)
00:54:55	1547073/1547073	---M--	200	added ('OK')	video/mp4	date:Tue,%2011%20Feb%202025%2013:43:24%20GMT	https://www.newedil.eu/videos/Il-mio-filmato-transcode.mp4	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/videos/Il-mio-filmato-transcode.mp4	(from https://www.newedil.eu/servizi.html)
00:54:55	279153/279153	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/image-servizi_02.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/image-servizi_02.jpg	(from https://www.newedil.eu/servizi.html)
00:54:55	550606/550606	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/image-servizi_01.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/image-servizi_01.jpg	(from https://www.newedil.eu/servizi.html)
00:54:55	543538/543538	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/image-servizi_03.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/image-servizi_03.jpg	(from https://www.newedil.eu/servizi.html)
00:54:55	11047/11047	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/icon-step.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/icon-step.svg	(from https://www.newedil.eu/servizi.html)
00:54:56	324007/324007	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/image_contact-01.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/image_contact-01.jpg	(from https://www.newedil.eu/contatti.html)
00:54:56	290408/290408	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/image_contact-02.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/image_contact-02.jpg	(from https://www.newedil.eu/contatti.html)
00:54:56	290215/290215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Mar%202025%2016:10:33%20GMT	https://www.newedil.eu/images/image_contact-03.jpg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/image_contact-03.jpg	(from https://www.newedil.eu/contatti.html)
00:54:56	1515/1515	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo-newedil-contact.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo-newedil-contact.svg	(from https://www.newedil.eu/contatti.html)
00:54:57	1097480/1097480	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/contact-footer.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/contact-footer.webp	(from https://www.newedil.eu/contatti.html)
00:54:57	4354/4354	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/gvv_logo_white.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/gvv_logo_white.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:57	1314144/1314144	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:37%20GMT	https://www.newedil.eu/images/viavalle_closeup_04.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/viavalle_closeup_04.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:58	350418/350418	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:37%20GMT	https://www.newedil.eu/images/viavalle_closeup_06.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/viavalle_closeup_06.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:58	391696/391696	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:37%20GMT	https://www.newedil.eu/images/viavalle_closeup_15.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/viavalle_closeup_15.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:58	406636/406636	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:37%20GMT	https://www.newedil.eu/images/viavalle_closeup_11.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/viavalle_closeup_11.webp	(from https://www.newedil.eu/residenze/via-valle.html)
